user_id,article_1,article_2,article_3,article_4,article_5
238849,289003,97530,157478,57966,331116
238850,277107,39894,283009,30389,331116
238851,293301,214800,160132,257291,289126
238852,225010,271262,157798,207757,202476
238853,162655,158536,160974,156560,199198
238854,331116,157478,289003,57966,97530
238855,202370,209122,205958,70986,36162
238856,63307,270799,191895,161506,235525
238857,162655,300470,16129,160417,162300
238858,156619,156560,64329,124749,158906
238859,283009,352979,30389,235105,39894
238860,285377,96210,236610,285675,270607
238861,214709,124194,198817,123289,236951
238862,331116,157478,207603,289003,57966
238863,289090,183176,277492,277491,159938
238864,96210,336245,288440,284583,96244
238865,255735,254391,255853,254462,254329
238866,96210,336245,288440,284583,57616
238867,161506,63307,161801,214283,187273
238868,162655,300470,16129,160417,162300
238869,141004,63307,235652,62567,149622
238870,277107,220464,283009,158179,70429
238871,337735,338339,272218,313996,284985
238872,39894,352979,283009,30389,331116
238873,168623,333211,276970,123909,236969
238874,236610,96210,58580,284773,194289
238875,133160,84835,78773,31520,83534
238876,158536,162655,160417,162300,158082
238877,15226,177155,14229,162655,254489
238878,156560,162765,272143,160146,159034
238879,336220,277491,183176,234267,235854
238880,183176,119534,159938,336220,283900
238881,331116,87194,87213,202355,218028
238882,336254,331116,157478,206785,207603
238883,202289,202493,202741,207311,293301
238884,96241,95726,97538,96940,337143
238885,293062,284985,124749,293050,338340
238886,158536,300470,162655,158082,160417
238887,233997,124749,203890,293114,70999
238888,289126,257291,159762,233717,161439
238889,271262,225010,283764,313920,236566
238890,236207,276970,123909,168623,233420
238891,160974,160417,158536,162765,300470
238892,289003,206785,331116,157375,66155
238893,119534,128260,159938,111043,83383
238894,162655,146188,140720,160974,182394
238895,65991,225010,285377,96210,58580
238896,87228,87224,161801,202308,87236
238897,277491,183176,234267,235854,277492
238898,206168,235230,206934,199197,284547
238899,168623,206027,208145,202676,286321
238900,352979,283009,39894,30389,235105
238901,300470,158536,158082,182394,162765
238902,156279,30760,224730,211455,234481
238903,162655,160974,236171,300470,160417
238904,17217,190419,337143,16725,31976
238905,160974,160417,158536,162765,300470
238906,336223,288320,351517,59057,31836
238907,95531,97009,199372,95843,95868
238908,336220,235854,128260,284096,352901
238909,206168,235230,199197,206934,284547
238910,293114,124749,96755,233997,208430
238911,31836,288320,214206,59057,285663
238912,160974,160417,158536,162765,300470
238913,336221,48403,95716,119193,271261
238914,235154,235314,234719,160974,233443
238915,157478,331116,199372,336254,289003
238916,264819,277107,235105,283009,39894
238917,272143,199198,64329,162655,235715
238918,96210,336245,156381,283506,159529
238919,352979,39894,331116,283009,336254
238920,162655,160974,160417,158536,161858
238921,123909,168623,276970,123757,282964
238922,218028,158541,202355,214753,61594
238923,336221,300082,218330,224041,234698
238924,39894,30389,283009,331116,289003
238925,233420,161425,168623,156625,123909
238926,21293,206785,20025,160621,202372
238927,331116,202355,215613,162378,87213
238928,336221,336223,234698,156964,84033
238929,160974,225463,96812,300470,162655
238930,158331,70429,206415,235105,277107
238931,86865,87150,87220,293301,87833
238932,336254,277107,218028,289003,352979
238933,331116,199372,202355,96210,159196
238934,39894,277107,283009,331116,30389
238935,233717,161100,276946,159762,214800
238936,160974,160417,158536,162765,300470
238937,270607,96210,194289,293513,236610
238938,277107,283009,50494,289003,331116
238939,166322,331116,357554,57966,199372
238940,96210,194289,293513,270607,236610
238941,182601,182628,182394,162655,181686
238942,272294,272761,265993,271936,300470
238943,336245,234269,354086,235854,237822
238944,32082,29953,336221,234698,59681
238945,96210,20691,288440,162139,233688
238946,336220,289090,234267,277492,284096
238947,160974,71502,68887,162655,202557
238948,235870,315105,95716,300082,214631
238949,270824,336380,129434,274204,270487
238950,277492,235854,183176,337192,289090
238951,235854,337192,284096,336220,277491
238952,156560,162655,162765,160974,162300
238953,234698,95716,235616,315105,235870
238954,352116,162655,66421,298310,160974
238955,16129,160974,300470,162655,96812
238956,168416,270607,293513,57748,96210
238957,87163,198350,262221,160974,160417
238958,336254,57966,331116,157478,289003
238959,42907,42551,42883,42757,42916
238960,195843,162655,182628,160974,181873
238961,276970,123909,257291,108855,286321
238962,271262,58580,183176,288757,225010
238963,331116,157478,57966,289003,97530
238964,50494,202320,159019,285908,206415
238965,162655,158536,160974,160417,161858
238966,162655,160974,160417,158536,161858
238967,331116,174771,199372,336254,362914
238968,160974,300470,202383,225055,16129
238969,162655,160974,236171,300470,160417
238970,293114,124748,123909,123826,293050
238971,214206,141004,288320,31836,236553
238972,48126,283009,352979,362914,39894
238973,352979,283009,331116,30389,39894
238974,336221,234698,235870,64409,336223
238975,209013,58619,209348,159275,337143
238976,236610,96210,194923,271262,58580
238977,277107,331116,283009,352979,39894
238978,336254,58235,218028,157478,202355
238979,124194,123289,124350,124176,123614
238980,123909,25325,277068,168623,38627
238981,162655,160974,16129,225463,272660
238982,133160,336223,288320,303180,48403
238983,183176,233688,283505,215993,128260
238984,202381,277107,283009,206785,207603
238985,14145,14163,14203,16749,16563
238986,336254,331116,294107,299938,300540
238987,70677,70679,71236,69901,160417
238988,235105,284470,206415,277107,36162
238989,31836,288320,285333,336223,133160
238990,348112,348093,183176,336245,348089
238991,145209,299131,30895,245702,145123
238992,271262,58580,284583,225010,236566
238993,31836,288320,336223,59057,133160
238994,160974,160417,158536,162765,300470
238995,254567,254625,255853,254462,256139
238996,283009,352979,39894,30389,336254
238997,182394,272143,198659,162655,224658
238998,237822,331780,337143,206763,297826
238999,162655,160974,225055,300470,225463
239000,352979,277107,283009,331116,289003
239001,284985,337735,158906,160158,96755
239002,160974,160417,158536,162765,300470
239003,277107,50644,156279,158772,331116
239004,57748,58619,38625,202652,50504
239005,257291,2647,293301,2996,233717
239006,97005,96386,336223,31836,96186
239007,331116,215613,202355,214753,199372
239008,288320,336223,59057,133160,233595
239009,211442,211401,156279,213877,30760
239010,161506,161801,214283,141004,63307
239011,202493,207311,257291,202289,293301
239012,97614,183176,97546,119534,336220
239013,352979,39894,30389,331116,289003
239014,352979,283009,331116,336254,158772
239015,48126,277107,283009,47846,331116
239016,57748,58619,70215,202652,159266
239017,124194,283392,284422,236444,158915
239018,162655,160974,236171,300470,160417
239019,352979,277107,283009,30389,336254
239020,336221,235870,156964,235616,95716
239021,288528,57748,293513,159275,336934
239022,96210,194289,284773,284583,20691
239023,160974,225463,96812,300470,162655
239024,129513,234698,336221,128707,300082
239025,141004,161801,270799,62567,214283
239026,234698,235870,336221,64409,300082
239027,58619,159275,57748,208970,70215
239028,336254,157478,331116,207603,97530
239029,277492,235854,288435,336220,284096
239030,73413,73271,162655,73287,160417
239031,29953,234269,352902,336221,336220
239032,123757,123818,124177,124748,124194
239033,336245,233742,183176,20691,9308
239034,289090,336220,234267,235616,336221
239035,162655,300470,16129,160417,158082
239036,160417,300470,187067,162655,225463
239037,42401,285908,226563,205824,158158
239038,64409,234698,235870,235616,336221
239039,276970,168623,123909,299152,237524
239040,160974,160417,158536,162765,156560
239041,218028,336254,202355,289003,331918
239042,124352,123290,124748,123757,123909
239043,162655,300470,16129,160417,162300
239044,162655,160974,236171,300470,160417
239045,313734,235323,168841,313556,336254
239046,160974,162655,225463,16129,272660
239047,336245,20691,271262,285377,293513
239048,159938,202388,70591,206735,277492
239049,284096,235854,156843,36399,336220
239050,233717,160132,58606,276946,297639
239051,158719,156843,161191,284096,36399
239052,300470,158536,158082,16129,162300
239053,236444,284422,283392,124194,158915
239054,234698,336221,95716,156964,64409
239055,162655,300470,16129,160417,162300
239056,39894,277107,283009,30389,206415
239057,285377,336245,293513,20691,57748
239058,235616,32082,336221,234698,42223
239059,88912,88911,88910,88909,88908
239060,336245,20691,271262,57616,288440
239061,58580,277067,283764,96210,284583
239062,71601,96210,336245,20691,183176
239063,156964,234698,58565,336221,64346
239064,235105,36162,235808,209122,234858
239065,96210,336245,271262,284583,20691
239066,123289,214129,283392,198817,182256
239067,16563,16765,14598,14837,14627
239068,158536,160974,162765,158082,162300
239069,48403,119193,336223,59057,225019
239070,236610,96210,194923,284773,271262
239071,162655,160974,236171,300470,160417
239072,202559,331116,218028,202355,214753
239073,352979,283009,331116,30389,39894
239074,207731,202383,202557,162655,225055
239075,300470,162655,16129,158536,182394
239076,354086,277492,235854,70591,336220
239077,97616,57485,108858,202644,206763
239078,234006,183176,215993,111043,208150
239079,160974,245141,244654,234189,245092
239080,233717,257291,159762,293301,158646
239081,234698,156964,64409,235616,336221
239082,202381,207603,289003,202355,336254
239083,168623,214709,124228,161425,25325
239084,162655,160417,160974,300470,162765
239085,162655,160974,160417,158536,297949
239086,272143,199198,166581,224658,182394
239087,272660,182394,160974,225055,225463
239088,331116,157478,336254,97530,289003
239089,353019,352461,352614,353593,206570
239090,168564,288528,206763,293513,199474
239091,277107,206415,158772,206571,283009
239092,96210,57616,277067,20691,336245
239093,331116,202355,215613,214753,199372
239094,336220,277492,289090,352901,284096
239095,32082,29953,336220,234698,234269
239096,199197,284547,313431,206934,156560
239097,338421,336910,218331,337441,20691
239098,168623,161425,123909,277068,156625
239099,96210,237580,233842,300234,202476
239100,124350,124748,123614,123290,124194
239101,257291,233717,159762,156723,357838
239102,235105,284470,277107,206415,336254
239103,157478,331116,289003,166322,336254
239104,331116,157478,57966,97530,289003
239105,183176,277492,235854,128260,119534
239106,336220,277491,235616,235854,277492
239107,76268,235105,70429,353849,57442
239108,162655,225463,16129,272660,160974
239109,203199,209156,235616,208118,336221
239110,161506,59057,63307,133160,237612
239111,277107,206415,158772,206571,283009
239112,39894,277107,283009,30389,331116
239113,76544,51558,309224,51806,245141
239114,162655,300470,160417,16129,162300
239115,160974,160417,158536,156560,162765
239116,331116,199474,218028,16765,58235
239117,20691,336245,271262,285377,337441
239118,183176,236904,224354,111043,353673
239119,160974,162655,272660,225055,16129
239120,162655,158536,160417,300470,16129
239121,39894,352979,289003,30389,336254
239122,160974,160417,158536,162765,300470
239123,272143,198659,182394,162655,224658
239124,277492,337192,284096,336220,288435
239125,160974,160417,158536,162765,300470
239126,285533,348112,208562,183176,208150
239127,160974,160417,158536,225055,300470
239128,288320,336223,59057,133160,233595
239129,277107,289003,39894,48401,50644
239130,331116,218028,209236,162378,87215
239131,336221,336220,337187,235616,129513
239132,235616,32082,234698,42226,336221
239133,65991,271262,157798,58580,202416
239134,168623,276970,156625,36394,95972
239135,161506,31836,336223,288320,63307
239136,119193,48403,31836,270229,59057
239137,272218,293114,158906,124749,96755
239138,168564,199474,288528,293513,206763
239139,64409,336221,73303,69932,68698
239140,199474,208981,208582,202652,209348
239141,162655,225055,160974,300470,225463
239142,160940,284985,337735,57740,158906
239143,194561,119189,277107,159452,283009
239144,272143,199198,182394,224658,156560
239145,158536,160974,158082,162765,225055
239146,20691,96210,336245,284583,96103
239147,36162,50644,283009,352979,158772
239148,336221,235870,156964,234269,235616
239149,255683,255007,255188,255747,16346
239150,58619,57748,235443,70215,161580
239151,183176,118391,159938,277492,128260
239152,284583,271262,58580,96210,313920
239153,235616,29953,336221,234269,234698
239154,235616,289090,208237,336220,336221
239155,128260,277492,354086,183176,336220
239156,162765,158536,297949,162655,156560
239157,96210,337441,336245,32088,20691
239158,336221,235870,156964,300082,64409
239159,331116,202355,215613,162378,158541
239160,199197,7694,261569,271551,285342
239161,157478,331116,97530,57966,285849
239162,300470,158536,158082,16129,225463
239163,336254,289003,331116,157478,97530
239164,352979,39894,336254,36162,30389
239165,233717,214800,297639,50715,111210
239166,362272,96940,336245,327813,293513
239167,336220,277491,235854,234267,337192
239168,39894,42153,157478,50494,206571
239169,303565,234987,159177,31520,160129
239170,58619,57748,202652,159275,70215
239171,16829,237822,331780,199474,160748
239172,277107,206415,158772,206571,284470
239173,162655,160974,236171,300470,160417
239174,338350,286161,235440,285343,58193
239175,337143,293513,156713,288500,161580
239176,277107,39894,352979,336254,30389
239177,168623,208145,286321,108855,208048
239178,129799,336220,288435,337192,277492
239179,156355,108856,214474,129434,83534
239180,158082,162300,160417,162655,158536
239181,156964,234698,64346,336221,58565
239182,320537,336245,20691,327984,337441
239183,336245,20691,285377,58580,293513
239184,264086,265052,265079,73506,62465
239185,161506,63307,270799,235525,235652
239186,277107,235105,202320,283009,206571
239187,277107,36162,235105,283009,331116
239188,277107,39894,352979,30389,336254
239189,277107,352979,283009,289003,331116
239190,343256,206763,199474,168401,288528
239191,160974,162655,225463,16129,272660
239192,123909,25325,161425,168623,277068
239193,161506,336223,119193,31836,63307
239194,96210,284773,194289,284583,277067
239195,160974,160417,158536,162765,300470
239196,50494,39894,283009,277107,331116
239197,162655,300470,16129,160417,158082
239198,83572,83792,83739,84221,160417
239199,202381,277107,206785,283009,207603
239200,157478,166322,214258,363916,277107
239201,224354,183176,208360,202388,236904
239202,156964,234698,64346,336221,300082
239203,331116,218028,336254,199262,157478
239204,352979,39894,30389,283009,331116
239205,160974,162765,225463,272660,162655
239206,352979,283009,30389,331116,336254
239207,336254,331116,39894,289003,57966
239208,183176,158794,119534,156843,181585
239209,293114,203890,124749,96755,208380
239210,168623,276970,237524,95972,299152
239211,160974,158536,160417,162655,156808
239212,183176,159938,119534,235854,277492
239213,32750,289126,156723,257291,285719
239214,336221,235870,234698,336223,271261
239215,76216,76002,76011,76012,76009
239216,183176,208360,354086,159938,202388
239217,237822,208582,199474,160748,202652
239218,277713,331116,336254,289003,157478
239219,234269,234698,235616,203199,32082
239220,272802,331116,272387,273461,218028
239221,336254,331116,289003,87194,87215
239222,124350,124748,124194,123290,123757
239223,183176,284339,235854,285414,277492
239224,162655,207731,206402,160417,199198
239225,96215,95804,96321,96106,97476
239226,272143,182394,224658,162655,166581
239227,289090,336220,277492,235854,234267
239228,288528,293513,57748,199474,159275
239229,160974,225463,96812,300470,162655
239230,168623,271921,286321,160131,206027
239231,36399,158794,284096,156519,235854
239232,208237,234269,207848,208531,235616
239233,59057,288320,233595,30611,214206
239234,293301,257291,159762,233717,289126
239235,337143,161580,64352,199474,168637
239236,338350,271551,284547,235230,313431
239237,336223,59057,48403,270229,225019
239238,331116,289003,157478,39894,57966
239239,336220,277492,284096,289090,234267
239240,277107,39894,289003,331116,352979
239241,96210,20691,271262,225010,313920
239242,183176,236904,284339,202388,235300
239243,119534,277492,215674,336220,159938
239244,160974,162655,225463,16129,272660
239245,277107,39894,352979,289003,331116
239246,277107,352979,283009,73506,331116
239247,336254,157478,331116,97530,285849
239248,352979,30389,39894,283009,331116
239249,283009,336254,277107,39894,331116
239250,352979,277107,283009,289003,157478
239251,218028,199474,214753,215613,202355
239252,207757,202416,271262,362272,225010
239253,336254,289003,331116,157478,97530
239254,36162,209122,277107,211442,30760
239255,48403,119193,95716,336499,243328
239256,207720,208567,202636,205846,203288
239257,283009,352979,30389,39894,206415
239258,160974,158536,160417,158082,300470
239259,137301,315104,336254,140686,129158
239260,277107,352979,283009,331116,289003
239261,159019,156807,162018,119189,50494
239262,158906,284985,337735,168593,124749
239263,160974,225463,96812,300470,162655
239264,160974,272660,162655,59758,123909
239265,277492,288435,119534,235854,183176
239266,58580,336245,225010,313920,236566
239267,70591,206735,183176,208360,202372
239268,331116,157478,57966,289003,97530
239269,181585,128260,159938,111043,284339
239270,162655,160974,162300,162765,158082
239271,183176,111043,235854,277492,234269
239272,162655,300470,16129,160417,158082
239273,183176,284339,111043,277492,128260
239274,362121,362272,360340,237822,363216
239275,336254,277107,289003,36162,211442
239276,206168,235230,235440,206934,199197
239277,160974,162655,160417,100962,100948
239278,162655,300470,16129,160417,162300
239279,129434,31520,161506,141004,286128
239280,202355,215613,214753,87213,331116
239281,160974,160417,158536,300470,162765
239282,160974,160417,158536,300470,162765
239283,214109,214129,214578,214279,214139
239284,336221,235870,156964,300082,64409
239285,336245,20691,337441,288440,237580
239286,194674,194289,194199,194336,194643
239287,71236,69461,70677,70682,70679
239288,336223,288320,59057,48403,119193
239289,234991,235154,236370,235314,233766
239290,225463,160974,182394,96812,199198
239291,58580,96210,236610,284773,225010
239292,57616,58566,58080,20691,57434
239293,76216,331116,277107,76000,76002
239294,119193,48403,31836,59057,270229
239295,50864,233717,159473,50823,42883
239296,337082,36605,303519,303630,303878
239297,160974,160417,158536,162765,300470
239298,160974,160417,158536,300470,162765
239299,181585,119534,128260,111043,159938
239300,331116,157478,57966,289003,97530
239301,336245,156381,96210,285533,348112
239302,277107,39894,289003,352979,30389
239303,162765,156560,272143,158536,156447
239304,271262,225010,96210,58580,65991
239305,158794,284096,36399,235854,289090
239306,293301,257291,202493,202289,285719
239307,50494,277107,159019,202320,285908
239308,36161,162655,300470,2303,160974
239309,168623,286321,108855,323550,293301
239310,156964,234698,64346,336221,300082
239311,162655,160417,160974,300470,162300
239312,162655,272761,300470,160974,313504
239313,162655,160974,236171,300470,160417
239314,194906,194406,195147,195561,195034
239315,65991,271262,202416,58580,38625
239316,39894,283009,352979,30389,336254
239317,162655,202557,207731,160974,225055
239318,336245,354086,234269,161580,50504
239319,336245,20691,271262,194289,284773
239320,39894,352979,30389,283009,289003
239321,236610,96210,194289,313920,20691
239322,225463,160974,96812,225055,300470
239323,124194,283392,284422,236444,158915
239324,64409,336221,235616,29953,234698
239325,160974,162655,307856,300470,42422
239326,283009,277107,336254,331116,352979
239327,336254,157478,283009,331116,97530
239328,57748,156296,162817,293513,362322
239329,245161,270607,50504,293513,158882
239330,234698,336221,95716,234813,31836
239331,197151,215861,172576,124194,123757
239332,111043,215993,283505,183176,128260
239333,59057,288320,303180,31836,133160
239334,156560,162765,272143,156447,158536
239335,331116,218028,209236,202559,162378
239336,331116,277107,289003,283009,39894
239337,331116,157478,289003,57966,97530
239338,159762,223495,50715,166488,200875
239339,133160,288320,336223,303180,214206
239340,283009,73506,352979,277107,50494
239341,209122,177035,39894,315104,205824
239342,71161,96210,20691,336245,300234
239343,221190,100394,331116,277107,283009
239344,160974,160417,158536,300470,162765
239345,124350,124748,124194,123290,123757
239346,272242,205973,123289,207797,206315
239347,277107,283009,331116,336254,30389
239348,176477,159009,271262,285377,236596
239349,234698,95716,235616,315105,235870
239350,162655,300470,16129,160417,162300
239351,36044,183176,36413,111043,353673
239352,194406,194906,195147,187071,195561
239353,124748,123909,293114,284985,129434
239354,16129,160974,300470,162655,96812
239355,199198,162655,160974,272143,198659
239356,208150,285533,183176,202637,107282
239357,283009,352979,30389,39894,331116
239358,336245,159529,96210,20691,271262
239359,58580,96210,277067,283764,236566
239360,160974,158536,160417,300470,162765
239361,206785,289003,331116,97530,285849
239362,160974,160417,158536,300470,162765
239363,16129,160974,300470,162655,96812
239364,57966,331116,97530,289003,218028
239365,195026,336221,234698,111727,218330
239366,39894,30389,352979,283009,331116
239367,219938,220092,215674,183176,289090
239368,162655,225055,160974,300470,225463
239369,162655,160417,160974,156560,162765
239370,235870,95716,156964,64409,300082
239371,160974,160417,158536,162765,300470
239372,160974,162655,225463,16129,272660
239373,183176,111043,283505,215993,234006
239374,352979,277107,283009,336254,289003
239375,32082,29953,336221,234698,59681
239376,277492,307779,128260,354086,235854
239377,62464,336223,31836,62567,288320
239378,289090,277491,235616,336220,235854
239379,336254,157478,331116,285849,97530
239380,202355,331116,202559,218028,162378
239381,214800,293301,159762,233478,111210
239382,59681,183176,57891,58333,57964
239383,272312,273397,270857,270589,271558
239384,331116,157478,207603,289003,57966
239385,271262,58580,284583,96210,225010
239386,119193,48403,271261,59057,31836
239387,331116,289003,277107,157478,97530
239388,331116,272514,97616,237822,199474
239389,123757,123909,168623,123818,282964
239390,160974,160417,158536,300470,162765
239391,277107,206415,283009,206571,352979
239392,57748,337143,58619,293513,70215
239393,338336,337087,337166,336250,336261
239394,202355,202559,331116,214753,218028
239395,270607,336245,168416,96210,293513
239396,162655,160417,160974,300470,162300
239397,277492,337192,336220,235854,352901
239398,162655,160417,160974,300470,162300
239399,183176,96210,336245,348093,42960
239400,277107,39894,352979,289003,30389
239401,257291,233717,199197,276946,351884
239402,331116,214753,161878,24767,218028
239403,58580,236566,225010,313920,283764
239404,156964,234698,64346,336221,336223
239405,336220,289090,235854,277491,233688
239406,162655,300470,16129,160417,158082
239407,158536,158082,160974,160417,162300
239408,336254,289003,157478,97530,207603
239409,352979,336254,39894,283009,235105
239410,336254,277107,218028,39894,289003
239411,168623,215861,331738,123757,282964
239412,16129,300470,160974,225055,337082
239413,331116,336254,157478,289003,207603
239414,168623,276970,124228,156625,161425
239415,50405,39894,277107,168416,70429
239416,162655,160974,236171,300470,160417
239417,336254,315104,159652,57966,239456
239418,331116,157478,336254,97530,283791
239419,160974,158536,160417,158082,300470
239420,181585,128260,111043,119534,159938
239421,299021,300712,299107,298490,299227
239422,285342,313431,336801,58193,157078
239423,39894,352979,30389,283009,289003
239424,289090,336220,235616,277491,234269
239425,352979,283009,39894,30389,336254
239426,277107,352979,283009,42285,289003
239427,158536,272143,166581,156447,160417
239428,162655,160417,283933,282785,158536
239429,199197,233717,284547,235230,129029
239430,218355,50494,70429,156807,73506
239431,87213,331116,87181,87199,87223
239432,50494,277107,218355,283009,70429
239433,331116,215613,218028,214753,202355
239434,331116,218028,209236,277107,289003
239435,272143,199198,175040,166581,158536
239436,336220,277492,234267,284096,289090
239437,160371,84916,165545,284844,118753
239438,272218,338339,301030,124749,240233
239439,159266,337143,57748,157798,159275
239440,157478,289003,331116,57966,97530
239441,237822,343256,277492,160748,293513
239442,162655,300470,16129,160417,158082
239443,160974,158536,160417,300470,162765
239444,160974,158536,160417,300470,162765
239445,288320,336223,300082,234698,336221
239446,272143,64329,156624,158536,162655
239447,156296,57748,162817,161580,293513
239448,277107,39894,289003,352979,336254
239449,209236,202355,331116,214753,218028
239450,336221,235870,156964,235616,300082
239451,352979,283009,30389,336254,331116
239452,162655,300470,16129,160417,162300
239453,331314,233717,156622,157078,158646
239454,162655,158536,160974,162765,162300
239455,61375,158915,124194,236444,73366
239456,136263,136644,137307,293513,136768
239457,69331,61741,202383,162655,300470
239458,236713,95763,160974,285281,162655
239459,277107,39894,352979,289003,331116
239460,160974,158536,160417,300470,162765
239461,362914,331116,336254,289003,157478
239462,202381,207603,336254,331116,157478
239463,39894,30389,283009,331116,336254
239464,31814,30589,31071,218028,31995
239465,289090,277491,235854,234267,277492
239466,39894,336254,352979,331116,283009
239467,183176,161451,159938,159202,158214
239468,129434,31520,286128,198199,83534
239469,336380,31520,133160,303331,129434
239470,73413,73271,57523,235105,283009
239471,162655,160974,283933,160417,331541
239472,202320,207975,96877,70429,207758
239473,331116,289003,157478,336254,218028
239474,162655,300470,16129,160417,158082
239475,160974,158536,160417,300470,162765
239476,293062,124734,338340,128957,118391
239477,140451,96210,235468,140803,20691
239478,181585,119534,128260,159938,111043
239479,285908,70986,235105,70429,107299
239480,261453,47728,255556,121659,298534
239481,289186,156964,234698,235870,64409
239482,218028,202355,214753,215613,199474
239483,209013,209348,58619,159275,337143
239484,190594,362914,36162,234978,29872
239485,235230,206168,313431,70646,284547
239486,160974,158536,160417,300470,162765
239487,277107,362914,283009,39894,336254
239488,362914,277107,111323,111663,111305
239489,272094,271551,257291,300472,272294
239490,336254,331116,57966,157478,289003
239491,293301,257291,289126,159762,157300
239492,235616,336220,289090,235854,57475
239493,16129,160974,300470,162655,96812
239494,160974,160417,158536,162765,300470
239495,336245,233742,96210,348112,96074
239496,336254,218028,289003,202355,157478
239497,159196,236266,157375,96210,57616
239498,160974,162765,156560,158082,158536
239499,336254,283009,277107,39894,331116
239500,289090,235854,277491,234267,277492
239501,289090,183176,235854,277491,234267
239502,162655,300470,16129,160417,158082
239503,277107,39894,352979,331116,289003
239504,270607,97616,245161,237822,96210
239505,272143,199198,182394,224658,166581
239506,123909,283392,123757,284422,236951
239507,161801,63307,235652,270799,214283
239508,331116,202355,87215,215613,87213
239509,235854,156843,284096,36399,234268
239510,225010,162107,96210,159529,160489
239511,277107,206415,158772,284470,206571
239512,331116,202355,87213,158541,87215
239513,183176,128260,159938,181585,224354
239514,160974,162655,160417,158536,158082
239515,234698,64409,300082,336221,156964
239516,293155,277107,292594,283009,39894
239517,58580,236566,225010,96210,313920
239518,284583,57616,271262,96210,75962
239519,354086,336220,119534,289090,277492
239520,160974,158536,160417,300470,162765
239521,277107,39894,283009,30389,331116
239522,235616,336221,289090,234698,235524
239523,234698,235870,156964,64409,300082
239524,208473,202442,272242,225124,123289
239525,293301,156654,257291,233717,162296
239526,277492,119534,215674,336220,354086
239527,183176,159938,277492,336220,307779
239528,218028,202355,87215,87213,214753
239529,70591,183176,284339,236904,202388
239530,96210,236610,194289,20691,336245
239531,78369,78360,78353,74702,78367
239532,162655,300470,160417,16129,158082
239533,87188,162655,87193,87234,160417
239534,123909,283392,123757,284422,124177
239535,277107,206415,36162,158772,283009
239536,289090,183176,277491,234267,235854
239537,95868,331116,336254,97530,97009
239538,273395,273616,272294,272312,272143
239539,336245,20691,337441,288440,57616
239540,293301,156654,162296,233717,257291
239541,50644,277107,156279,158772,234481
239542,235616,64409,336221,236338,58565
239543,183176,118391,128260,159938,307779
239544,285908,70429,277107,283009,206415
239545,198659,199198,156560,166581,162655
239546,336254,157478,283009,39894,331116
239547,293114,124749,208430,313996,203890
239548,355175,64409,355160,355222,235616
239549,235230,206168,70646,313431,284547
239550,277492,235854,336220,288435,119534
239551,336254,157478,331116,289003,97530
239552,336254,157478,331116,97530,207603
239553,124749,96755,70999,293050,313996
239554,237835,124194,236951,284422,158915
239555,119193,48403,59057,288320,225019
239556,199197,293301,284547,159762,71076
239557,336245,20691,271262,284583,337441
239558,235616,57475,336220,284096,234269
239559,156843,235854,284096,36399,5292
239560,177442,336254,277107,235105,362914
239561,211442,30760,209122,156279,277107
239562,203890,293114,124749,208380,70999
239563,236648,234744,237013,243234,234923
239564,87215,87213,87181,233688,87223
239565,331116,202355,158541,214753,199372
239566,183176,128260,119534,219938,129799
239567,198225,141004,129434,87192,199198
239568,331116,218028,209236,162378,202559
239569,277382,277077,308394,308315,289196
239570,96186,97433,63307,97005,96220
239571,65991,202416,271262,58580,38625
239572,277492,119534,336220,215674,159938
239573,331116,39894,277107,336254,283009
239574,336254,277107,289003,36162,211442
239575,336223,158536,288320,31836,59057
239576,293301,257291,159762,233717,32750
239577,160974,162655,225463,16129,272660
239578,235870,95716,315105,235616,156964
239579,237822,199474,331128,337143,362121
239580,277491,336220,235854,288435,289090
239581,331116,289003,277107,39894,283009
239582,284312,233717,293301,214800,160974
239583,162655,300470,16129,160417,162300
239584,183176,284339,128260,159938,236904
239585,257291,159762,233717,289126,166377
239586,300540,362914,299104,298471,331116
239587,183176,354086,336220,119534,289090
239588,300470,61194,272148,160974,106790
239589,160974,225463,96812,162655,300470
239590,162655,156025,160417,160974,158082
239591,160974,158536,160417,300470,162765
239592,235616,32082,336221,42223,203199
239593,271262,236610,96210,225010,58580
239594,277107,206415,36162,158772,234308
239595,119193,336223,270229,48403,47718
239596,348109,348093,285533,183176,348089
239597,160974,158536,160417,300470,162765
239598,303845,304878,336220,235616,289090
239599,283009,277107,336254,39894,352979
239600,336254,277107,218028,289003,202355
239601,168623,284410,108855,285524,160131
239602,20691,271262,96210,284583,288440
239603,336221,235616,284944,234698,29953
239604,59057,133160,336223,303180,48403
239605,58891,119200,293062,198817,58664
239606,288320,336223,59057,30611,233595
239607,234698,95716,235870,315105,336223
239608,161506,161801,59057,31836,63307
239609,39894,352979,30389,331116,289003
239610,39894,50405,202320,277107,198605
239611,277107,283009,177442,336254,331116
239612,156964,336221,235870,315105,300082
239613,331116,336254,237822,202355,336245
239614,277107,39894,289003,352979,331116
239615,199197,156560,313431,271551,284547
239616,59057,133160,236553,161506,63307
239617,65991,271262,96210,157798,202416
239618,161801,63307,235652,214283,270799
239619,293513,245161,50504,235287,270607
239620,234006,215993,183176,111043,108857
239621,236400,236613,236358,162655,160974
239622,234698,336221,156964,95716,64409
239623,160974,162655,160417,158082,158536
239624,293301,159762,257291,233717,156723
